userId,movieId,rating
260,275,3
260,276,5
260,279,2
260,286,4
260,289,4
260,294,2
260,297,3
260,301,3
260,302,4
260,303,3
260,307,4
260,311,5
260,322,3
260,327,4
260,458,2
260,515,5
260,532,3
260,591,2
260,676,4
260,713,4
260,744,3
261,121,2
261,158,2
261,242,3
261,255,2
261,269,3
261,285,4
261,302,3
261,304,4
261,319,3
261,347,4
261,682,1
262,11,5
262,22,5
262,100,4
262,136,4
262,237,5
262,259,3
262,271,1
262,288,5
262,289,5
262,292,5
262,300,5
262,313,5
262,321,5
262,332,5
262,358,1
262,678,3
262,682,5
262,866,5
262,895,4
263,3,2
263,7,4
263,10,1
263,14,1
263,15,4
263,20,5
263,24,3
263,50,4
263,93,4
263,100,4
263,103,1
263,107,3
263,112,1
263,116,5
263,117,3
263,121,3
263,124,5
263,126,4
263,127,5
263,137,2
263,147,3
263,149,2
263,150,2
263,151,4
263,221,5
263,224,3
263,225,3
263,235,2
263,242,2
263,243,1
263,244,4
263,248,3
263,249,2
263,250,4
263,253,5
263,257,4
263,258,5
263,268,4
263,270,3
263,274,3
263,282,3
263,283,5
263,284,3
263,285,4
263,288,1
263,301,5
263,304,3
263,306,4
263,311,4
263,319,1
263,347,1
263,362,1
263,455,3
263,472,3
263,473,4
263,475,3
263,477,2
263,508,4
263,544,4
263,593,1
263,596,3
263,597,2
263,689,2
263,741,1
263,744,3
263,751,4
263,819,1
263,845,3
263,864,3
263,870,2
263,880,4
263,887,5
263,926,1
263,930,1
263,950,3
263,952,1
263,988,2
263,993,2
264,16,4
264,116,4
264,176,4
264,181,3
264,194,5
264,248,5
264,258,5
264,260,2
264,269,5
264,286,3
264,289,4
264,293,5
264,298,4
264,300,4
264,301,4
264,321,4
264,322,3
264,328,3
264,333,4
264,358,3
264,482,5
264,603,5
264,678,3
264,705,5
264,709,5
264,748,4
264,879,4
265,1,4
265,7,5
265,8,4
265,12,4
265,22,3
265,28,3
265,32,3
265,56,4
265,64,5
265,87,4
265,97,2
265,100,3
265,109,3
265,114,4
265,132,4
265,134,4
265,136,4
265,143,4
265,154,2
265,169,4
265,172,3
265,174,3
265,175,5
265,179,3
265,180,3
265,181,3
265,190,4
265,191,4
265,194,4
265,198,2
265,199,3
265,202,4
265,257,4
265,258,5
265,283,3
265,286,4
265,300,3
265,318,4
265,319,3
265,395,1
265,404,2
265,423,3
265,428,3
265,474,3
265,475,3
265,478,4
265,481,4
265,496,3
265,529,3
265,584,3
265,588,4
265,603,4
265,615,3
265,638,3
265,651,3
265,656,3
265,705,4
265,855,4
266,2,1
266,11,3
266,22,5
266,24,4
266,27,3
266,50,5
266,55,4
266,56,4
266,62,3
266,79,3
266,87,3
266,89,3
266,95,2
266,96,5
266,98,3
266,117,5
266,127,3
266,128,2
266,144,5
266,174,5
266,181,4
266,182,4
266,183,3
266,184,4
266,187,3
266,188,3
266,210,4
266,231,1
266,232,4
266,258,4
266,265,3
266,268,2
266,269,2
266,273,4
266,288,4
266,292,4
266,294,3
266,302,5
266,306,5
266,308,1
266,313,5
266,315,5
266,321,2
266,324,1
266,326,3
266,327,3
266,328,4
266,331,5
266,333,4
266,334,3
266,346,3
266,349,2
266,350,4
266,354,2
266,357,4
266,385,4
266,405,3
266,455,3
266,518,4
266,546,4
266,550,3
266,566,3
266,568,3
266,651,3
266,682,1
266,748,2
266,873,2
266,882,5
266,885,2
266,898,1
266,902,5
266,908,4
266,995,5
267,7,5
267,10,4
267,24,4
267,50,4
267,93,4
267,100,5
267,108,4
267,109,5
267,150,4
267,240,3
267,246,5
267,248,3
267,249,3
267,264,2
267,268,5
267,269,4
267,273,4
267,276,5
267,298,4
267,327,4
267,340,3
267,455,3
267,475,4
267,742,2
267,762,3
267,919,2
268,1,5
268,4,5
268,7,3
268,8,4
268,13,4
268,15,4
268,19,4
268,22,5
268,23,4
268,25,5
268,31,3
268,39,3
268,42,4
268,47,5
268,51,3
268,56,5
268,58,4
268,69,4
268,70,3
268,71,5
268,95,4
268,96,5
268,97,5
268,98,5
268,100,5
268,111,4
268,116,4
268,118,3
268,121,4
268,126,3
268,132,5
268,137,4
268,144,5
268,150,5
268,153,5
268,157,4
268,159,3
268,160,3
268,170,4
268,172,4
268,173,5
268,178,5
268,180,5
268,181,3
268,182,5
268,191,4
268,192,4
268,195,5
268,200,4
268,209,5
268,214,5
268,216,5
268,222,4
268,238,3
268,246,5
268,251,4
268,257,4
268,258,4
268,273,2
268,283,4
268,285,4
268,293,5
268,294,3
268,297,4
268,318,5
268,321,3
268,357,5
268,367,4
268,377,2
268,405,2
268,411,3
268,423,4
268,427,5
268,428,4
268,435,4
268,462,4
268,469,4
268,471,3
268,475,4
268,498,5
268,507,5
268,529,3
268,544,3
268,582,3
268,603,5
268,612,4
268,642,3
268,655,5
268,662,4
268,692,4
268,699,3
268,724,4
268,742,3
268,826,3
268,856,4
268,926,2
268,952,3
269,64,5
269,65,4
269,127,4
269,134,5
269,136,4
269,153,4
269,194,5
269,199,4
269,215,4
269,286,5
269,306,4
269,483,5
269,484,5
269,490,5
269,495,5
269,507,5
269,511,5
269,520,4
269,530,5
269,582,5
269,605,4
269,610,4
269,611,5
269,641,4
269,654,4
269,656,5
269,705,5
269,855,4
269,923,5
270,1,3
270,7,3
270,9,5
270,13,4
270,19,4
270,50,5
270,93,4
270,100,4
270,118,4
270,125,4
270,150,5
270,181,4
270,221,4
270,235,3
270,248,3
270,257,4
270,258,4
270,276,5
270,283,5
270,284,4
270,285,3
270,286,4
270,293,4
270,294,3
270,295,3
270,360,2
270,458,4
270,471,5
270,475,4
270,508,5
270,544,3
270,546,4
270,813,3
270,824,4
270,919,3
270,950,3
270,952,3
271,1,4
271,8,5
271,50,3
271,94,5
271,95,4
271,99,2
271,140,5
271,225,5
271,404,2
271,418,3
271,477,5
271,501,3
271,596,1
271,768,3
271,878,4
271,932,5
271,969,2
272,1,5
272,2,5
272,3,5
272,4,3
272,7,5
272,11,5
272,12,5
272,21,3
272,24,5
272,27,4
272,28,5
272,29,5
272,33,5
272,38,4
272,41,4
272,43,4
272,49,5
272,51,5
272,56,5
272,63,4
272,64,5
272,66,5
272,68,5
272,69,5
272,71,2
272,72,5
272,73,4
272,78,1
272,79,5
272,80,3
272,82,5
272,88,2
272,90,5
272,94,5
272,97,3
272,99,3
272,101,5
272,109,4
272,117,3
272,118,4
272,120,5
272,121,5
272,122,3
272,123,4
272,132,5
272,135,4
272,141,4
272,151,3
272,161,5
272,168,5
272,172,5
272,173,5
272,174,5
272,175,5
272,177,4
272,181,5
272,183,5
272,185,5
272,186,5
272,193,5
272,195,5
272,196,4
272,204,5
272,210,5
272,215,4
272,217,5
272,218,4
272,226,5
272,228,5
272,229,5
272,232,4
272,233,4
272,234,4
272,239,5
272,240,4
272,250,5
272,254,4
272,255,5
272,258,5
272,260,4
272,271,5
272,288,5
272,313,5
272,318,5
272,323,4
272,343,5
272,355,3
272,358,5
272,362,5
272,365,4
272,368,3
272,370,4
272,373,4
272,374,2
272,375,5
272,378,4
272,380,5
272,384,3
272,386,5
272,391,2
272,392,4
272,393,3
272,395,3
272,400,5
272,401,4
272,404,3
272,411,4
272,416,3
272,417,4
272,418,3
272,431,5
272,443,4
272,449,5
272,465,3
272,473,4
272,475,5
272,477,5
272,485,3
272,496,4
272,501,3
272,541,5
272,546,4
272,548,1
272,550,5
272,552,5
272,559,5
272,561,5
272,562,5
272,567,4
272,568,5
272,569,4
272,576,5
272,577,3
272,578,5
272,584,1
272,588,3
272,597,5
272,609,5
272,625,4
272,633,4
272,655,5
272,665,4
272,672,4
272,685,3
272,689,4
272,715,4
272,720,5
272,739,5
272,742,5
272,743,4
272,746,5
272,747,5
272,751,5
272,755,4
272,756,4
272,758,1
272,760,5
272,763,4
272,768,5
272,771,4
272,780,4
272,790,3
272,796,4
272,810,5
272,826,3
272,834,3
272,877,3
272,890,4
272,895,4
272,924,2
272,928,4
272,930,5
272,931,2
272,940,4
272,946,2
272,951,1
272,977,3
273,7,2
273,9,5
273,10,3
273,14,4
273,25,4
273,116,5
273,124,4
273,129,4
273,137,4
273,242,3
273,257,4
273,275,5
273,276,4
273,293,4
273,302,4
273,303,4
273,319,3
273,327,3
273,547,3
273,813,3
274,7,5
274,8,5
274,11,5
274,12,5
274,13,5
274,14,5
274,15,5
274,22,4
274,23,4
274,26,4
274,42,4
274,44,3
274,45,5
274,48,4
274,50,5
274,52,4
274,58,4
274,60,3
274,61,3
274,64,5
274,66,4
274,68,3
274,69,5
274,70,4
274,71,5
274,72,3
274,73,3
274,76,4
274,77,5
274,79,5
274,83,3
274,86,4
274,87,4
274,88,4
274,89,5
274,92,4
274,97,5
274,98,5
274,99,4
274,100,5
274,107,3
274,116,5
274,117,4
274,121,4
274,131,4
274,132,4
274,134,4
274,135,5
274,136,4
274,141,4
274,150,5
274,161,4
274,168,3
274,170,4
274,171,4
274,172,5
274,173,5
274,175,4
274,176,5
274,178,4
274,179,5
274,180,5
274,181,5
274,182,5
274,183,5
274,191,5
274,192,4
274,193,4
274,194,5
274,195,5
274,196,5
274,198,3
274,203,5
274,205,5
274,207,4
274,208,3
274,210,5
274,211,5
274,212,4
274,215,5
274,216,4
274,218,4
274,221,4
274,227,4
274,230,3
274,234,5
274,237,4
274,238,4
274,244,4
274,248,4
274,252,4
274,257,3
274,258,4
274,265,5
274,274,3
274,275,3
274,276,5
274,282,4
274,283,3
274,285,5
274,288,3
274,289,3
274,291,4
274,293,4
274,298,3
274,302,5
274,313,4
274,315,5
274,316,5
274,317,4
274,322,4
274,326,3
274,346,5
274,356,5
274,380,4
274,382,3
274,385,4
274,410,2
274,414,4
274,416,4
274,418,3
274,419,4
274,430,3
274,434,4
274,435,5
274,436,3
274,461,5
274,462,4
274,463,5
274,470,3
274,474,5
274,475,4
274,478,4
274,480,5
274,481,4
274,483,5
274,484,5
274,486,4
274,488,3
274,489,4
274,490,5
274,491,4
274,493,4
274,495,4
274,496,4
274,497,5
274,498,4
274,499,5
274,503,4
274,506,5
274,507,4
274,508,3
274,511,5
274,513,5
274,514,4
274,517,4
274,518,4
274,519,4
274,520,5
274,521,5
274,525,4
274,526,5
274,527,5
274,528,5
274,529,5
274,530,5
274,553,2
274,566,5
274,584,5
274,591,3
274,601,5
274,602,3
274,603,5
274,604,4
274,605,3
274,607,4
274,610,3
274,614,4
274,615,4
274,618,4
274,628,4
274,633,4
274,641,4
274,642,4
274,646,4
274,648,4
274,649,4
274,651,5
274,653,4
274,657,5
274,659,5
274,660,5
274,661,4
274,664,4
274,676,3
274,684,4
274,685,3
274,692,4
274,696,3
274,697,4
274,699,4
274,705,3
274,707,5
274,708,4
274,709,5
274,735,4
274,736,3
274,744,3
274,756,1
274,789,4
274,792,4
274,836,3
274,848,4
274,921,3
274,923,4
274,939,4
274,943,4
274,945,4
274,963,5
274,966,4
274,971,4
274,996,3
275,70,4
275,100,5
275,127,4
275,259,5
275,286,2
275,313,2
275,381,4
276,4,4
276,26,4
276,33,4
276,56,4
276,63,3
276,67,4
276,72,4
276,73,4
276,80,3
276,83,3
276,88,4
276,168,5
276,173,5
276,175,4
276,186,5
276,202,4
276,204,4
276,209,4
276,211,5
276,216,4
276,232,3
276,238,3
276,239,4
276,288,4
276,294,3
276,300,5
276,328,4
276,343,4
276,367,3
276,386,2
276,435,3
276,579,2
276,648,4
276,655,4
276,692,3
276,710,5
276,712,3
276,715,4
276,734,4
276,738,3
276,748,2
276,765,4
276,781,4
276,790,4
276,792,4
276,890,1
276,944,2
276,999,2
277,20,4
277,25,5
277,36,4
277,49,5
277,88,5
277,90,4
277,237,4
277,255,5
277,282,4
277,289,5
277,294,4
277,369,4
277,553,5
277,709,5
277,722,5
277,731,4
277,732,4
277,756,4
277,781,4
277,846,4
278,1,4
278,7,1
278,17,2
278,23,2
278,26,5
278,28,3
278,40,1
278,42,5
278,48,4
278,50,3
278,65,4
278,69,3
278,72,1
278,77,1
278,79,4
278,81,4
278,93,4
278,98,5
278,111,3
278,122,2
278,134,2
278,143,5
278,145,1
278,151,5
278,160,2
278,161,3
278,188,4
278,196,3
278,216,5
278,218,3
278,219,2
278,222,2
278,231,1
278,237,5
278,238,3
278,255,4
278,276,5
278,282,3
278,288,5
278,300,3
278,318,5
278,327,3
278,340,5
278,350,1
278,354,3
278,357,5
278,367,4
278,369,3
278,381,5
278,392,2
278,403,2
278,410,3
278,412,4
278,427,4
278,447,4
278,451,5
278,467,5
278,469,3
278,518,4
278,568,5
278,591,3
278,604,3
278,616,4
278,655,3
278,658,3
278,673,3
278,684,4
278,743,1
278,763,5
278,843,5
278,866,1
278,959,4
278,975,4
279,1,5
279,8,5
279,24,3
279,28,4
279,31,4
279,50,4
279,54,3
279,55,4
279,58,4
279,66,3
279,70,4
279,71,1
279,79,4
279,82,4
279,88,4
279,89,4
279,95,4
279,96,4
279,97,3
279,100,3
279,101,4
279,108,4
279,111,4
279,117,3
279,118,3
279,121,4
279,122,1
279,127,5
279,133,2
279,135,4
279,144,4
279,147,3
279,148,2
279,153,4
279,161,3
279,164,4
279,168,5
279,172,4
279,173,5
279,174,5
279,175,4
279,176,4
279,177,4
279,179,1
279,180,4
279,181,5
279,182,4
279,183,5
279,185,4
279,187,4
279,188,2
279,189,2
279,190,4
279,195,4
279,197,4
279,198,5
279,201,4
279,204,4
279,209,4
279,210,4
279,211,4
279,213,4
279,215,3
279,216,3
279,228,4
279,230,4
279,241,3
279,248,4
279,249,2
279,255,2
279,257,4
279,258,5
279,261,1
279,264,3
279,265,4
279,266,3
279,270,4
279,272,4
279,274,4
279,281,3
279,282,5
279,286,1
279,288,3
279,294,3
279,295,1
279,298,3
279,300,2
279,304,4
279,325,1
279,328,4
279,356,3
279,358,1
279,380,3
279,385,2
279,398,1
279,405,4
279,421,4
279,422,3
279,423,2
279,436,4
279,455,4
279,463,4
279,472,1
279,479,4
279,483,4
279,489,5
279,510,4
279,511,5
279,523,4
279,526,4
279,528,4
279,535,3
279,546,2
279,566,3
279,588,1
279,602,4
279,604,3
279,616,4
279,629,3
279,632,5
279,640,4
279,651,5
279,655,4
279,680,3
279,688,1
279,692,3
279,727,5
279,732,4
279,739,1
279,748,3
279,751,4
279,752,3
279,840,1
279,879,4
279,931,2
279,945,5
280,8,5
280,12,5
280,64,3
280,89,4
280,96,4
280,100,4
280,114,4
280,127,3
280,165,5
280,172,3
280,174,5
280,175,3
280,183,4
280,190,5
280,191,4
280,213,5
280,234,4
280,237,2
280,257,4
280,258,3
280,265,3
280,272,4
280,298,2
280,347,3
280,462,4
280,479,4
280,483,3
280,504,4
280,510,4
280,511,4
280,517,4
280,603,4
280,615,4
280,642,4
280,661,4
280,705,4
280,863,4
281,4,3
281,42,3
281,50,4
281,66,3
281,70,5
281,86,5
281,100,4
281,153,5
281,163,4
281,173,4
281,190,5
281,197,3
281,204,4
281,207,3
281,210,4
281,216,5
281,283,5
281,313,4
281,318,1
281,322,4
281,367,3
281,427,4
281,430,4
281,479,4
281,484,4
281,505,5
281,507,4
281,524,5
281,648,5
281,650,3
281,659,5
281,678,3
281,692,4
281,780,1
282,127,4
282,257,4
282,269,4
282,288,3
282,295,3
282,298,4
282,311,4
282,315,3
282,346,3
282,876,3
282,881,3
282,988,4
283,1,4
283,12,2
283,20,2
283,99,3
283,107,3
283,109,5
283,116,3
283,121,2
283,151,2
283,180,2
283,195,3
283,197,3
283,199,3
283,229,3
283,230,5
283,250,3
283,257,2
283,270,3
283,271,3
283,274,4
283,275,4
283,277,3
283,286,3
283,290,3
283,313,2
283,318,3
283,365,2
283,380,3
283,405,3
283,449,3
283,450,4
283,462,3
283,480,3
283,538,2
283,582,3
283,612,3
283,743,1
283,900,3
284,1,5
284,7,4
284,9,1
284,15,5
284,24,1
284,25,3
284,28,5
284,29,3
284,50,5
284,51,4
284,53,1
284,56,5
284,69,5
284,70,5
284,71,2
284,73,4
284,79,5
284,82,4
284,94,4
284,96,5
284,97,5
284,98,4
284,111,4
284,122,2
284,135,4
284,136,5
284,141,4
284,143,4
284,144,4
284,150,4
284,151,4
284,168,4
284,173,5
284,174,5
284,181,5
284,195,5
284,202,5
284,204,5
284,216,4
284,222,5
284,227,5
284,229,5
284,234,4
284,235,2
284,237,3
284,248,4
284,250,4
284,252,3
284,255,3
284,257,5
284,258,5
284,274,4
284,275,3
284,293,5
284,294,4
284,300,4
284,313,5
284,315,3
284,318,5
284,343,2
284,385,4
284,392,4
284,399,4
284,405,4
284,419,4
284,422,3
284,427,5
284,431,4
284,449,4
284,451,4
284,463,4
284,472,4
284,510,4
284,550,4
284,554,4
284,560,4
284,562,3
284,568,3
284,578,3
284,588,5
284,597,3
284,625,4
284,651,5
284,655,5
284,665,4
284,679,2
284,692,5
284,699,4
284,746,4
284,778,5
284,823,4
284,829,2
284,849,3
284,879,4
284,924,5
284,926,4
285,288,3
285,289,3
285,303,4
285,307,3
285,313,4
285,319,3
285,321,3
285,326,2
285,330,3
285,347,2
285,748,2
286,1,4
286,3,2
286,7,5
286,10,4
286,13,4
286,14,5
286,15,3
286,93,4
286,109,3
286,111,4
286,121,3
286,123,3
286,124,5
286,125,3
286,127,5
286,129,4
286,137,4
286,146,2
286,147,2
286,150,3
286,151,2
286,181,4
286,220,3
286,221,4
286,235,2
286,236,3
286,237,4
286,245,3
286,248,4
286,250,1
286,255,3
286,257,3
286,258,5
286,262,1
286,264,3
286,270,2
286,273,3
286,275,4
286,276,4
286,277,3
286,280,2
286,282,2
286,284,2
286,285,5
286,286,2
286,287,4
286,295,3
286,298,3
286,299,1
286,300,4
286,305,3
286,319,3
286,321,3
286,322,2
286,327,3
286,331,2
286,332,3
286,333,2
286,460,4
286,471,5
286,475,4
286,476,3
286,508,4
286,591,4
286,595,2
286,597,3
286,620,2
286,628,3
286,678,1
286,689,2
286,690,2
286,696,3
286,717,2
286,718,3
286,742,2
286,748,2
286,762,4
286,766,4
286,818,3
286,823,4
286,846,2
286,864,3
286,872,5
286,874,3
286,879,3
286,880,5
286,882,2
286,886,3
286,887,5
286,924,3
286,935,4
286,936,3
286,975,3
286,994,3
286,995,4
287,1,5
287,2,3
287,3,5
287,4,4
287,12,5
287,17,3
287,25,1
287,28,4
287,31,5
287,38,2
287,42,3
287,43,3
287,45,5
287,48,2
287,49,4
287,50,4
287,55,5
287,58,5
287,66,5
287,68,5
287,69,4
287,71,3
287,73,3
287,76,4
287,77,3
287,79,5
287,81,3
287,82,5
287,87,5
287,88,4
287,92,4
287,95,4
287,96,5
287,97,5
287,99,4
287,100,5
287,111,3
287,117,5
287,121,4
287,125,5
287,128,5
287,133,4
287,136,5
287,140,3
287,143,3
287,144,5
287,150,5
287,160,4
287,161,5
287,172,4
287,174,5
287,176,5
287,179,3
287,181,4
287,183,5
287,188,4
287,191,4
287,194,5
287,195,4
287,196,5
287,202,5
287,206,4
287,215,4
287,216,4
287,218,2
287,222,4
287,226,3
287,227,3
287,230,5
287,232,4
287,237,4
287,239,5
287,249,1
287,252,1
287,255,2
287,257,4
287,258,5
287,259,2
287,260,2
287,265,5
287,270,5
287,272,5
287,273,5
287,276,3
287,280,5
287,282,4
287,286,2
287,288,4
287,289,2
287,293,5
287,294,4
287,298,5
287,300,5
287,318,3
287,333,3
287,347,2
287,356,4
287,366,3
287,367,3
287,378,5
287,402,4
287,411,3
287,412,1
287,423,4
287,432,3
287,455,2
287,462,2
287,470,5
287,471,3
287,474,4
287,501,4
287,540,2
287,541,3
287,546,3
287,549,4
287,550,3
287,566,4
287,572,1
287,578,3
287,588,5
287,591,2
287,596,5
287,597,4
287,620,3
287,627,4
287,628,4
287,651,5
287,652,5
287,658,4
287,672,4
287,679,2
287,684,5
287,685,3
287,686,4
287,692,5
287,710,4
287,713,4
287,727,3
287,732,5
287,735,4
287,739,2
287,742,5
287,747,4
287,748,4
287,768,3
287,772,3
287,779,2
287,781,3
287,790,3
287,794,5
287,820,3
287,823,1
287,833,4
287,845,4
287,921,5
287,932,3
287,939,3
287,941,3
287,955,5
287,956,4
287,978,1
288,1,3
288,8,3
288,9,4
288,11,1
288,22,4
288,28,4
288,33,2
288,58,3
288,64,5
288,69,4
288,70,3
288,83,4
288,87,5
288,96,3
288,98,4
288,111,4
288,133,4
288,135,4
288,154,3
288,164,3
288,168,4
288,172,3
288,173,4
288,176,4
288,180,2
288,181,4
288,182,3
288,183,4
288,185,4
288,186,4
288,190,5
288,196,3
288,198,4
288,199,4
288,200,2
288,203,4
288,207,3
288,208,4
288,210,4
288,211,4
288,222,4
288,228,4
288,230,3
288,238,1
288,243,3
288,245,3
288,258,4
288,260,2
288,265,4
288,269,3
288,289,1
288,292,3
288,299,3
288,304,4
288,318,4
288,328,4
288,333,4
288,357,4
288,358,3
288,385,4
288,405,3
288,414,2
288,419,3
288,429,4
288,434,4
288,468,5
288,474,2
288,480,3
288,485,3
288,491,4
288,493,3
288,496,4
288,498,3
288,500,4
288,510,4
288,511,4
288,514,2
288,515,4
288,520,4
288,521,3
288,523,3
288,526,4
288,527,3
288,568,3
288,605,3
288,612,4
288,655,3
288,659,3
288,662,4
288,692,4
288,707,2
288,724,3
288,732,4
288,748,4
288,776,4
288,845,3
288,880,3
288,890,1
289,243,4
289,258,5
289,259,2
289,260,3
289,261,2
289,263,2
289,264,4
289,266,5
289,268,2
289,270,4
289,271,4
289,272,5
289,286,4
289,288,4
289,289,2
289,292,4
289,294,3
289,301,3
289,302,5
289,303,4
289,308,4
289,310,4
289,313,4
289,315,5
289,316,5
289,321,3
289,324,3
289,325,5
289,326,4
289,327,5
289,330,4
289,331,5
289,332,5
289,333,4
289,334,4
289,339,3
289,340,4
289,342,3
289,343,5
289,349,4
289,353,4
289,355,5
289,358,5
289,457,3
289,538,4
289,539,4
289,678,4
289,681,3
289,682,4
289,687,3
289,689,5
289,750,5
289,751,5
289,752,5
289,872,2
289,873,3
289,874,2
289,875,2
289,881,2
289,883,2
289,887,2
289,890,5
289,892,3
289,902,4
289,908,5
289,948,2
289,988,3
289,989,3
289,991,3
290,1,3
290,7,3
290,9,4
290,15,1
290,50,5
290,93,4
290,117,1
290,124,4
290,126,2
290,127,5
290,150,5
290,151,1
290,181,4
290,224,2
290,237,1
290,246,2
290,257,3
290,258,2
290,273,1
290,277,3
290,284,3
290,286,2
290,292,3
290,293,2
290,298,3
290,302,4
290,333,3
290,410,4
290,475,4
290,515,3
290,596,1
290,764,1
290,847,3
290,919,4
290,926,2
290,993,1
291,7,3
291,19,4
291,45,5
291,100,5
291,124,5
291,129,4
291,236,4
291,237,3
291,258,4
291,273,5
291,286,4
291,340,4
291,475,4
291,657,5
291,900,5
292,45,3
292,56,5
292,64,4
292,69,3
292,83,4
292,97,3
292,100,4
292,124,4
292,127,5
292,134,3
292,137,4
292,185,3
292,186,3
292,187,5
292,192,3
292,193,4
292,205,4
292,221,3
292,242,5
292,285,4
292,286,4
292,318,5
292,479,3
292,482,3
292,483,2
292,492,4
292,511,5
292,523,4
292,527,5
292,531,4
292,654,4
292,657,3
292,772,1
292,923,5
293,1,3
293,7,3
293,11,3
293,12,3
293,22,5
293,24,4
293,48,4
293,50,5
293,56,4
293,59,5
293,60,2
293,61,4
293,65,4
293,69,5
293,71,5
293,79,5
293,82,5
293,91,3
293,95,5
293,96,4
293,98,4
293,100,5
293,115,4
293,117,5
293,118,4
293,121,5
293,124,3
293,127,3
293,150,5
293,156,1
293,168,5
293,171,5
293,172,5
293,173,4
293,174,3
293,175,4
293,176,5
293,180,4
293,181,5
293,182,5
293,183,5
293,188,5
293,191,4
293,192,3
293,195,3
293,196,4
293,201,5
293,209,5
293,210,5
293,222,3
293,234,5
293,235,2
293,238,3
293,239,5
293,250,4
293,252,4
293,257,5
293,258,5
293,260,1
293,264,3
293,265,5
293,271,1
293,273,4
293,275,1
293,284,4
293,288,4
293,298,3
293,300,4
293,318,5
293,323,4
293,327,5
293,328,4
293,343,3
293,357,5
293,369,2
293,405,2
293,411,1
293,423,2
293,431,5
293,455,5
293,462,2
293,475,3
293,483,5
293,527,5
293,528,5
293,546,5
293,550,4
293,597,4
293,647,4
293,652,5
293,684,4
293,687,1
293,693,4
293,742,3
293,746,4
293,751,5
293,754,3
293,762,4
293,763,4
293,876,1
293,886,2
293,890,3
293,925,3
294,1,3
294,9,2
294,15,5
294,64,5
294,65,5
294,86,3
294,98,4
294,100,5
294,126,4
294,174,5
294,183,5
294,191,4
294,194,4
294,222,5
294,237,4
294,286,4
294,289,1
294,294,4
294,322,2
294,357,5
294,479,3
294,507,4
294,528,3
294,748,1
294,924,4
295,2,2
295,4,3
295,11,5
295,29,2
295,44,3
295,50,5
295,53,1
295,54,5
295,56,5
295,62,3
295,64,5
295,68,5
295,69,3
295,71,5
295,79,5
295,84,3
295,86,5
295,88,4
295,89,3
295,90,4
295,91,2
295,94,3
295,95,3
295,98,5
295,101,5
295,109,5
295,120,5
295,127,4
295,132,4
295,133,3
295,139,2
295,140,5
295,144,4
295,145,4
295,147,5
295,153,5
295,155,3
295,157,5
295,158,3
295,161,4
295,162,3
295,163,5
295,167,4
295,168,5
295,172,5
295,173,5
295,174,5
295,176,5
295,179,5
295,181,5
295,184,5
295,186,5
295,188,4
295,191,3
295,195,5
295,200,5
295,201,2
295,202,4
295,214,5
295,216,4
295,217,5
295,219,4
295,222,5
295,226,4
295,227,5
295,228,5
295,229,3
295,230,5
295,231,3
295,232,5
295,234,5
295,235,5
295,265,5
295,282,5
295,288,4
295,357,5
295,379,5
295,380,3
295,385,3
295,386,3
295,389,5
295,391,3
295,392,5
295,395,1
295,402,3
295,403,5
295,404,4
295,413,5
295,416,5
295,417,3
295,421,1
295,423,5
295,431,5
295,433,4
295,435,5
295,444,3
295,447,4
295,449,5
295,452,2
295,465,5
295,470,5
295,472,5
295,478,4
295,479,4
295,496,5
295,501,3
295,504,4
295,505,5
295,507,4
295,523,5
295,550,3
295,559,4
295,566,4
295,575,3
295,581,5
295,616,4
295,622,2
295,629,3
295,642,4
295,650,5
295,658,3
295,660,3
295,665,1
295,671,2
295,674,3
295,679,3
295,684,5
295,705,4
295,732,4
295,742,5
295,768,3
295,770,3
295,790,3
295,796,4
295,797,4
295,831,1
295,843,3
295,924,3
295,944,5
296,7,4
296,10,5
296,17,3
296,33,4
296,38,2
296,39,5
296,42,5
296,50,5
296,53,3
296,56,5
296,64,3
296,77,2
296,87,5
296,96,4
296,97,1
296,98,4
296,99,3
296,109,3
296,132,3
296,133,5
296,135,2
296,136,1
296,141,3
296,142,2
296,143,3
296,147,3
296,150,2
296,154,2
296,156,3
296,158,2
296,164,3
296,172,5
296,173,5
296,181,5
296,183,2
296,186,4
296,204,3
296,222,3
296,227,1
296,228,1
296,229,2
296,246,4
296,268,4
296,288,2
296,318,4
296,356,2
296,378,1
296,380,2
296,393,1
296,417,1
296,418,3
296,420,3
296,421,3
296,433,4
296,469,3
296,480,3
296,484,3
296,485,3
296,509,3
296,526,3
296,528,4
296,532,5
296,554,2
296,561,5
296,607,3
296,625,4
296,633,3
296,727,5
296,743,2
296,746,3
296,774,5
296,825,3
296,921,5
297,1,4
297,2,1
297,3,4
297,11,3
297,12,4
297,13,2
297,19,4
297,24,4
297,25,4
297,28,3
297,31,3
297,38,3
297,39,3
297,54,3
297,56,4
297,66,3
297,67,3
297,70,4
297,71,4
297,72,3
297,77,3
297,79,4
297,80,3
297,87,3
297,89,4
297,94,3
297,95,4
297,96,4
297,97,4
297,98,4
297,99,3
297,100,4
297,101,4
297,105,2
297,108,3
297,109,4
297,114,4
297,118,4
297,122,1
297,127,5
297,139,3
297,145,4
297,152,2
297,153,4
297,155,3
297,161,5
297,163,2
297,164,4
297,167,2
297,168,5
297,173,5
297,174,4
297,175,4
297,181,5
297,183,4
297,185,3
297,186,4
297,187,5
297,188,3
